tweet,label
Anda sama sekali tidak mewakili rakyat . Tidak mewakili agama apa pun . Tidak mewakili keadilan . Anda hanya merepresentasi kan how 300k work <hashtag>,0
Ustad yg semasa hidupnya pro kepada Habib Riziek dan FPI akhirnya mati setelah berkali-kali masuk rumah sakit karena kanker yg dideritanya . Maafkan mereka pak Ustadz ... Semua pengikutmu lagi sibuk demo membela Prabowo sehingga melupakanmu . <hashtag> <hashtag>,0
Kenapa ya antara KEBENARAN dan hoax susah dibedakan? Hanya manusia2 yg BENAR2 BERIMAN dan berhati bersih yg dapat membedakan,0
<username> <username> hahahahahhaha lucuk <hashtag> <hashtag> <hashtag>,0
good ... itu buktinya ditembak peluru karet ... bisa aja kaos sobek/bolong tp yg jelas proyektilnya kaga masuk ke badan . taaaah <username> ... bkn peluru tajam ya .. <hashtag> <hashtag> <hashtag>,0
<hashtag> ga tau diri waketum <username> digaji dari uang smua rakyat termasuk pendukung <username> tp dari awal kerja cm sbg wakil <username> LHT HSL KERJAmu spt apa.. ??? !,0
Slalu dukung <hashtag> Jihad ya jihad tapi jihad sma TuhanMu bukan sama Partaimu,0
Perlu ditindaklanjuti pengecut dan culas <hashtag>,0
Wajib. .. !!! <hashtag>,0
Indonesia lebih bersinar tanpa kehadiran orang ini <hashtag>,0
Semoga sehat trus pak <hashtag>,0
sampah negara ayo !! bukti sudah ada <hashtag>,0
Tangkap si mulut jamban ini ..semua yg keluar dr mulutnya adalah SAMPAH!!!! <hashtag>,0
Ini mah peluru PUBG saya yang di drop pak bukan punya polisi . Hadehh <hashtag>,0
Pindahkan sekalian di planet pluto <hashtag>,0
Kasian rakyat yang jadi korban demi ambisi bpn <hashtag>,0
<username> kebacotan iini orang ngelesctingkat dewa <hashtag>,0
Jangan <hashtag> bang kasihan nanti ada muka bancinya di LP kasihan kalo diperkosa tahanan,0
258 masa bayaran .. FPI ga ngakuin .. trus masa perusuh setan gundul? <hashtag>,0
<hashtag> suruh bikin iklan sabun !!,0
KHILAFAH yang mereka tuju <hashtag>,0
Curut otak udang !!! <hashtag> <hashtag> <hashtag>,0
orang bodoh yang sudah mencoreng kedamaian islam dan ramadhan <hashtag>,0
<username> Tangkap propokator hoax ini .. <hashtag>,0
Manusia2 ini perusak persatuan bangsa jangan kasih ruang untuk dalang kerusuhan <hashtag>,0
Ketika kebenaran tak lagi dianggap benar Ketika kesesatan dianggap benar Ketika AMBISI berlindung dibalik agama,0
Kehadirannya di pentas politik Indonesia tidak bermanfaat . Lebih banyak mudaratnya <hashtag>,0
udah disuruh pulang tuh pulang sana orang-orang ngga berguna! <hashtag>,0
Berak kapur biang kerusuhan bos mafia politik <hashtag>,0
Ya Allah kasih hidayah dan laknat orang ini contoh ga baik menghancurkan nkri dan menghancurkan dgn atas nama agama <hashtag>,0
mereka bergerak pasti atas suruhan lalu siapa yang menyuruh? <hashtag>,0
Buanglah sampah pada tempatnya <hashtag>,0
Orang ini lah yang seharusnya ditangkap <username> <username> <username> <username> <username> <username>,0
itulah penjajah dna pengkhianat bangsa yang sebenarnya <hashtag>,0
hasil provokasi prabowo subianto <hashtag>,0
Untung gue berpenghasilan lebih tinggi .Gue kan asli rakyat .bukan wakil rakyat <hashtag>,0
Si otak nyungsep wajib dikandangin.<hashtag>,0
Mereka cenderung menyudutkan TNI/Polri dan membela perusuh.<hashtag> <hashtag> <hashtag>,0
Gara 1 orang ngotot jadi presiden imbas nya kesemua hadehh gara Elu juga kampret gua ga bisa kerja,0
kalian mendzolimi aparat polisi namun mereka tetap sabar <hashtag>,0
Ini tuh buat nembak bapak sebenernya cuman gajadi aja nanti bapak mati syahid terus bikin rusuh syurga .,0
buat apa bawa benda begitu di aksi damai? <hashtag>,0
Mobil Gerindra ko bs\u00b2nya dipake utk mengangkut batu cerulit dll . Emank mau ngapain .. <hashtag>,0
Propokator indonesia PKS .GERINDRA .HTI .FPI dan sbagai nya..<hashtag>,0
<username> masukin sel aja biar lebaran di rumah baru ....... <hashtag> <hashtag> <hashtag>,0
Inilah jihad yang sesungguhnya <hashtag>,0
fadli suruh liburan di pantai selatan nusa kambangan <hashtag>,0
jangan kau kotori agama islam dengan perbuatanmu <hashtag>,0
Pakai nama Islam buat ginian ? YG beneran aja lo ! Yang lakuin gituan cuma kaum anarkis barbarianisme preman-preman makar Istighfar bro dosa lo bisa jadi lebih banyak dari 1000 penzina di negeri ini <hashtag> <hashtag>,0
kepala lu gundul .. dasar setan gundul .. wowok aja suruh mundur dr NKRI .. pergi ke yaman aja <hashtag>,0
Oalah zonn zon <hashtag>,0
<username> Persona Non Grata di Republik <hashtag>,0
Fadli Zon kalau jelekin orang nomor satu koar koar di IG dan Twitter . Giliran gini ga ngaku mundur kaya undur undur Jadi COWOK harus Gentel pak mulut boleh kaya cewek tapi ingat pak anda cowok berati anda harus berjiwa besar mengakui kesalahan anda <hashtag>,0
yang ikut ngerusuh juga anak dibawah umur <hashtag>,0
Buang ae yg kek giniannnn<hashtag>,0
Entah siapa yg bener siapa yg salah ... inget ini bulan ramadhan ga seharusnya diisi dengan pertengkaran,0
Wadaww kenapa dia kok bisa trending <hashtag>,0
Gengster dalam diam <hashtag> <hashtag> <hashtag> <hashtag>,0
jadi tau kan siapa pelopor sebenarnya? <hashtag>,0
Tidak cukup hanya menjaga kedaulatan NKRI tapi juga harus dibarengi doa,0
Akhirnya terjadi jg tagar ini sudah lama aku menunggu karena memang ini biangnya <hashtag>,0
HOAX ngga bisa dipisahkan dari kubu prabowo <hashtag>,0
<username> Tapi pak prabowo ada disana tuh menengok massanya yg udah mulai terluka wkwkwk <hashtag>,0
katanya demo kedaulatan rakyat? tapi ko ini? <hashtag>,0
Fadli zon bilang apa sih? Kok sampek trending <hashtag> ?,0
produsen petasan kaya mendadak . asli seberangnya pihak yg paling diuntungkan ya tukang petasan . Jadi lebaran lah pokoknya <hashtag>,0
Selama hampir 5 tahun ini <username> hanya nyinyirin dan provokasi rakyat untuk benci pemerintah dan 21-22 mei adalah puncak kebusukan manusia busuk ini . <hashtag>,0
Kasiannya pak Polisi yg sdg jaga area terus diserang oleh para makar anarkis negeri ini .. Coba aja lo bayangi jika batu2 itu dlemparkan: -terus kena mata lo bisa buta tau -terus kena kepala lo bisa bocor tau <hashtag> <hashtag>,0
Doamu sudah di kabulkan Menangkan yg adil= Jokowi menang Kalahkan yg dzolim= Prabowo kalah Lindungi yg adil dan peduli dg bangsa ini= Alhamdulillah NU& semua pendukung jokowi yg jelas2 peduli dg bangsa ini dilindungi Alloh SWT <hashtag> <hashtag> <hashtag>,0
Itu pendukung 02 yang ngototi <hashtag> supaya apa ? Dah kalian buat keributan dan kegaduhan di Indonesia pak Jokowi pula disuruh mundur . Anda waras ? Harusnya kalian <hashtag> biang kegaduhan yang jiwa kekanakÂ² . Bila perlu kalian yang biang kegaduhan juga ditahan,0
Presiden dibenci rakyat diprovokatori tapi gaji dari negara kau tilep juga . MUNAFIK KAU NDUT <username> <hashtag> <hashtag>,0
Perlu dibikinttww ga gaesss ??? <hashtag>,0
Mereka lah yang sebenarnya berjihad untuk lindungi negara ini dari kericuhan <username> <username> <username>,0
membela <username> kalian bilang jihad ??? Bener2 susah petugas RSJ nanti merawat kalian <hashtag>,0
Hormat kami kepada ksatria2 bhayangkara negara ... polisi dan TNI sekali lagi telah membuktikan bahwa Negara ini enggak boleh kalah oleh preman2 dan politisi genderuwo ... Terima kasih pahlawanku <hashtag>,0
Sutradara HOAX mesti di periksa <hashtag>,0
Tangkap <username> karena dia yang menyebarkan berita hoax selongsong peluruh lewat twitternya . <hashtag>,0
Batu nya sakit jiwa .. itu batu apa mobil tukang bangunan mas .. bngsat <hashtag>,0
Astaghfirullah ternyata ini dibalik tujuan mereka .. !! <hashtag> <hashtag> <hashtag>,0
Jgn selalu mengatasnamakan rakyat .rakyatmu yg mn?? <hashtag>,0
Polisi Amankan Ambulans Gerindra yang Mengangkut Batu Sakit untuk Keperluan Aksi 22 Mei . <hashtag>,0
Sudah saatnya silent mayority bersuara ... Jangan sampai Negara sendirian melawan perusuh kita dukung penuh Negara dimulai dari lingkungan sekitar kita ... jaga dan amankan <hashtag>,0
Semoga tertangkap semua dalang kerusuhan ini walaupum sudah selesai polisi harus tetap terus selidiki semua dan tangkap semuanya <hashtag> <hashtag> <hashtag> <hashtag>,0
Apa salahnya motor vario dia yg diparkir pake dibakar oleh preman makar anarkis itu ? Apa ayo ! Apa salahnya itu belinya pake kredit tau baru juga lunas setelah kredit 4 tahun ! <hashtag> <hashtag>,0
Pasti makhluk si <username> ini akan segera makan karma dari semua kebohongan 2 dan drama bersama <username> <hashtag>,0
Alangkah indah dan damainya Indonesia tercinta tanpa si Zonk dan antek2 nya .... <hashtag>,0
Kalau mau bar bar di pochinki dong ( PUBG ) jangan di depan gedung bawasalu hahaha <hashtag>,0
Miris sekali sm negaraku ini banyak sekali orang yg haus kekuasaan orang curang yg teriak curang tidak siap kalah dengen memfitnah sungguh mengenaskan . <hashtag> <hashtag> <hashtag>,0
Makin kurus die 5 tahun ke depan puasa lagi btw jangan lupa bayar listrik n kirim uang ke Sarumpaet yah conk <hashtag>,0
Ayo tangkap <username> pak <username> <hashtag>,0
semua sudah terang benderang siapa dalang semua ini ... dan si cangkem bejat masih saja ngeles <hashtag>,0
Yang harus di salahkan adalah Pencetus aksi 22 mei .. yang meninggal syuhada juga bukan yang terluka hanya korban para elit politik saja . <hashtag> <hashtag> <hashtag>,0
Curang curang curang . Disuruh buktikan malah bawa PRINT OUT BERITA ONLINE . JANGAN CUMA TERIAK CURANG TP GA BISA KA <link>,0
Pak tolong jangan jadi provokator jika bapak sendiri menjadi provokator maka Indonesia akan semakin rusak karena perilaku kebangsaan bapak sendiri . <hashtag> <hashtag> <hashtag>,0
Aksi demo itu tak akan merubah hasil Pilpres . Segobloknya <username> dia jg sadar itu . Tapi aksi onar itu bs dipakai kel . Cendana menekan <username> agar tak jd menyita asset Yay . Supersemar yg totalnya bs sama total seluruh harta Cendana . <hashtag>,0
Sudah saatnya kutu kupret ngerasain pengapnya penjara <hashtag>,0
Maaf TUHAN hamba mu sedang bertikai <hashtag>,0
Betul bukanya malah sembunyi dibalik layar sambil membuat statement2 provokatif <hashtag> <hashtag>,0
Kami rakyat cinta NKRI kami cinta TNI&polri tolong pak polisi di kurung aja buntelan kentut ini kami udah muak cuma bikin rusuh . <hashtag>,0
FD: itu oknum partai People : bapak partainya apa? FD : gerindra People : well bapak oknumnya <hashtag> <hashtag> <hashtag>,0
Kalo bener dalang kerusuhan tgl 22 mei dari kubu 02 jadi inget kata2 pak prabowo <hashtag> Prabowo: Kita Tak Bisa Kalah kalau Kalah Negara Ini Punah,0
pagi pagi lihat beritah isinya sampah sampah sampah area Jakarta yang sedang demo,0
Kan mau jihad biar mudah masuk surganya <hashtag> <hashtag> <hashtag>,0
Oh jadi ini too alasan knp <hashtag> trending juga . I lost my words whenever I see you sir . Bingung ae aku,0
<username> PENDUKUNG LU BIKIN MALU NEGARA !!! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Lucuny engkau pak . banyak btl episode drama yg sudah kau buat . Cocok jadi aktor ni pak prabowo . Klw jadi aktor auto support deh . <hashtag> ramaikan <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Saya kalo demo ketemu polisi itu mewek ketika mereka menggunakan gas air mata Yang berisikan kenangan <hashtag> mundurlahjokowi <hashtag> <hashtag> <hashtag>,0
kalo sahurnya pakai santen pasti paginya mules kalo sahurnya pakai mie instan pasti siangnya begah <hashtag>,0
<username> BULAN RAMADHAN INI WOY PENDUKUNG LU RUSUH . BIKIN MALU INDONESIA !!! <hashtag> <hashtag>,0
Bantah aja gapapa buktinya kan ada pak ... pelakunya udh ngaku kok bapak masih ngotot ya . ditunggu nanti bapak fadli bilang itukan oknum partai bukan kami basi ah pak fadli <hashtag> <hashtag>,0
Perang tagar masih terus berlanjut dan hari ini msh lerlanjut <hashtag>,0
Apa sih presrasinya ... Memalukan <hashtag>,0
Tapi para wartawan ada yangvsuka klo doi berkomentar Smoga ga jadi pimpinan dpr lgi zonk <hashtag>,0
Yg ini selalu provokatif . Selalu mengadu domba membabibuta . Munafik berkedok bela rakyat . Kau pikir rakyat tidak tahu agendamu? Kamu wakil artinya kamu kerja utk sy . Bukan atasan sy . Camkan itu ! <hashtag>,0
Semua sudah ada mekanisme hukumnya . Tindakan yang memecah belah masyarakat hanya menguntungkan pihak-pihak yang tidak bertanggung jawab.<hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Hebat euii ... Apa yg dlakukn Prabowo & maniacnya dmuat media asing walaupun tnp mngundang media dan jumpa pers jadi headline lg <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Semua tangkap dari yg tertinggi sampe yg terendah!!<hashtag>,0
Negara gak boleh kalah <hashtag>,0
Kerusuhanmu juga tidak akan membuatmu jadi presidenn . . <hashtag> <hashtag>,0
Dan narasinya skarang adalah Ingin mengadu domba <username> Dengan <username> Semua kampret samaÂ² mengatakn TNI lebih Manusiawi daripada Polisi Eh Kampret Aparat Negara Emang Manusiawi smua EluÂ² aja Yang mirip Dajjal Brmata satu Mirip sama <username> <hashtag>,0
Mereka bukan hanya mengingkari konsitusi tp juga mengingkari ketetapan tuhan <hashtag>,0
biarkan tagar komplotan babi anjing monyet ini tetap trending di twitter supaya ANJING tahu dan sadar mau jd manusia . <hashtag>,0
Cuma dibayar 300 ribu mati terinjak2 teman sendiri saat rusuh . Tega kau zonk? <username> <hashtag>,0
Aduuuuh teriak sana sini menggunakan kata TAKBIR ngotori TAKBIR nih mending pulang deh lalu kita jancuk an bersama kan lebih sejuk hahaha <hashtag>,0
Terus demo yang ricuh pendukung siapa ? cuci tangan mulu ah si bapak <hashtag>,0
Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,0
antek PKI anjing babi monyet . salah satu peliharaan tukang kuda . <hashtag>,0
Setiap kata2 yg keluar dari mulut nya si zonk sarat adu domba <hashtag>,0
Tong tong kalau peluru ditembak biasanya yang keluar hanya proyektil kecil ujung ya selongsong biasanya ketinggalan . Terus biasanya nembus kecuali lu superman STOP HOAX tong . <hashtag> <hashtag> <hashtag>,0
Mulut elite politik kalau gak dijaga korbanya rakyat yg dibawah <hashtag>,0
Wajib hukumnya bagi kepolisian <hashtag>,0
Lucu main tangkap2 aja tajam ke oposisi <hashtag>,0
Awas setang putar so ja ba jadi Fakta tapi di blg Hoax . Hahaba <hashtag> <hashtag> <hashtag>,0
Tuhkan sampah dimana-mana! <hashtag> <hashtag> <hashtag> <hashtag>,0
Ini aksi inkonstitusional & jelas perusuh ini telah dibayar skenario kerusuhan gagal total karena kita punya aparat yang kuat mesti terus difitnah & dibenci dari kubu radikal 02 <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Keseringan bohong sih jadi kalopun pihak lo benar udah susah dipercaya zon .Ingatlah mulai dari Pak Jokowi diblng pki antek asing antek aseng Agamanya non Muslim nenek oplas makanan beracun skrg ratusan selongsong peluru . <username> pantek ang <hashtag>,0
Belajar kok Ama Musang berbulu ONTAH .... jadinya belangsak hidup ente tong ... Teriak Amar Ma'ruf Nahi Munkar kok MI <link>,0
Semoga alloh segera mencabut nyawamu fadlizon <hashtag>,0
Harus diadili memang yang menyediakan batu-batu tersebut . <hashtag> <hashtag> <hashtag>,0
Ajak makan dulu biar puasanya batal<hashtag>,0
si Buntal beRacun yg bermulut soak <hashtag>,0
Ini anak niatnya jadi Pahlawan ... nunjukin lukanya biar dikasihani rakyat ... Laaahhhh ternyata akalnya dongo ... Goblok'e sudah sampek ubunnya ... Niatnya mau menyalahkan TNI POLRI tpi bukti yg ditunjukan kayak TAI ... <hashtag> <hashtag> <hashtag>,0
Semua karena kepentingan . Kebenaran bukan milik kalian . Kebenaran hanya milik-Nya . Semoga Indonesia berjaya .,0
Bangsa sudah lelah penjarakan 5 tahun provokator dari kalngan elit2nya yg menyatakan Pepople power konstitusional .,0
Tenggelamkan manusia ini !!!! <hashtag>,0
Bukti aksi kemarin itu ada oknum yang memang tidak senang dengan kedamaian makanya berbuat rusuh . <hashtag> <hashtag> <hashtag>,0
Provokator tp pengecut <hashtag>,0
jangan <hashtag> karena ibu saya ngefans sama dia saat iklan daia,0
Mungkin dia ngira ini pubg yg di tembak ga ada buktinya <hashtag> <hashtag>,0
Segera dan kembangkannn <hashtag>,0
Ini jenis manusia yg suka mengeluarkan hate statement org2 manusia provokator harus d adili <hashtag>,0
Penembakan terjadi akibat adanya penyelundupan senjata api saat demo jadi Kalo ga mau tertembak jangan aksi anarkis . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
manusia codot bikin kisruh <hashtag>,0
Kalau milih presiden jgn yang ada Fadli zoo nya !! <hashtag>,0
untun prabowo kalah lagi dan lagi <hashtag>,0
ada yg bisa jawab kenala kampret begitu goblok ? <hashtag>,0
DPR INDONESIA ??? <hashtag>,0
Zonkk kerjaanya bikin onarr tangkap <hashtag>,0
Penghianat NKRI <hashtag>,0
Hastag paling gue tunggu-tunggu <hashtag> !!!,0
Ihhh serem ya tinggal di indonesia sekarang mayat dimana mana aparat makin bringas rakyat makin tersiksa . Yang benar siapa? Yang salah siapa? <hashtag> <hashtag>,0
Prabowo nuduh tanpa bukti Demo berakhir rusuh dalam waktu -1 hari . YANG DIMINTA MUNDUR JOKOWI . LOLLLL . OTAK PENDUKUNG 02 ANJERRRR . SEMPIT BANGET PANTES GAMPANG DI HOAX LOE PADA 43% DOANG TAPI BACOT NYA SETINGGI LANGIT <hashtag> <hashtag> <hashtag>,0
Sekian lm sy diam ..tp kalian sllu mengatas nmkan rakyt ..pdhl sy tau km hnya segerombolan org sakit hati yg gx terima ats kekalahan .. Saatnya pemilih jokowi beraksi <hashtag> <hashtag> <hashtag>,0
Demokrasi Jalanan yg menghalalkan segala cara utk menang . Provokatornya dari kubu 02.<hashtag>,0
GABERGUNA DI INDONESIA MENDING BUANG AJA KE LIANG LAHAT <hashtag>,0
Dalang dan biang kerok <hashtag>,0
INDONESIA DARURAT PEMIKIRAN KRITIS . <hashtag>,0
Aku sih yes yang lain ??<hashtag>,0
Wah seru neh <hashtag>,0
Kumpulan Cebongan bersembunyi di sini nih woiiiiii mana yg katanya mau amankan KPU bersama polisi <hashtag>,0
Anu semoga anak cucu bapak tidak ikut terkena karma atas semua Kebusukan bapak ya .. Kasian biarkan mereka damai,0
Daftar target narapidana: 4 jendral karbit komisioner KPU dan jajaran petinggi polri dan jajaran beberapa dari TNI Ade Armando Deny Siregar Viktor abu lahab Gus Yaqut Adian dan yg utama 9 cacing tanah <hashtag>,0
Kumpulan cebong dan anjing bermata sipit teriak teriak di sosmed ayo tangkap Prabowo ayo tangkap Fadli Zon .,0
Jihadis pake tato ya? <hashtag>,0
Yg ketangkap jgn taruh dipenjara ikat saja di toproof Bawaslu biar kering <hashtag>,0
<hashtag> setuju si tukang nyinyir yg tugas ny di senayan sana cuma jd tukang kompor gak bs krj,0
<username> Provokator!!!! <hashtag>,0
Yg kemaren teriakan perang total nih sekarang kalian lihat permulaan nya saja.<hashtag>,0
Tangkap!!! bosannn!!! Bosan dengan tingkah laku diaa <hashtag>,0
<hashtag> Tangkap Biang kerusuhan dan provokator <hashtag>,0
Cuman ngomong tangakap dari dalam kamar trus harapan polisi bisa tangkap semua yg kalian mau sedangkan polisi aja,0
Dia bertanggungjawab <hashtag>,0
<username> BPN selalu gitu <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Sejenis bangkai hewan yg diformalin <hashtag>,0
tukang bikin drama politik dan akar kekisruhan <hashtag>,0
kempesin perutnya <hashtag>,0
<hashtag> ini bikin tambah rusuh ...,0
Ga kebayang kalo anak kpop jihad dijalan oppa mati syahid dalam keadaan sarangeul haetta :( Ya tapi se engganya an <link>,0
<username> Masa kampanye sudah lewat pemenang Pilpres sudah ada . Kenapa kalian hancurkan Indonesia .,0
Salah kaprah menamakan gerakan People Power yang kenyataannya Stupid Power !! <hashtag>,0
Udah udah udah ?<hashtag>,0
Propokator yg Bikin rusuh <hashtag>,0
Bungkus daon kubur <hashtag>,0
Klw liat nama ini orang pengen muntah <hashtag>,0
Ya udah di gas ajaa sekalian ini si jonk <hashtag>,0
EHH .. BUKANNYA DIA KEBAL HUKUM YA? SAOLNYA KAN WAKIL RAKYAT? IYA GAK SIH? <hashtag>,0
Udah gedek bgt sm ni orang <hashtag>,0
Miris lihatnya nggak malu teriak takbir mau jihad tapi ntah apa mau dijihad kan nggak jelas.<hashtag>,0
Dari awal muncul tak nampak kerja nyatanya ..kecuali nyinyir dengan pemerintah yang sungguh2 membangun bangsa <hashtag>,0
Katanya gunakan akal sehat nyatanya akal sesat <hashtag>,0
Yang provokator kau !!! kau yang memulai kau pula yang sok jadi penengah !!! Sok jadi malaikat padahal setan !!!,0
Rakyat sudah cerdas tidak memilih prabowo kalo jadi presiden dikit2 nyuruh demo hancurlah bangsa ini <hashtag>,0
Sudah layak juga FPI dibubarin aku yakin rata2 peserta demo ricuh pake kartu anggota organisasi tersebut,0
yg buat indonesia Ancur ya kyk gini !!!. <hashtag>,0
masih aja pencitraan sampai kapan pak <hashtag>,0
Ngaca dong . Ente tukang provokator ! Sudah mundur saja ente bukan dewan perwakilan rakyat tapi dewan perusuh rakya,0
Cuma orang tolol yang nyuruh Pak Jokowi Mundur Yang demo siapa yang Kalah siapa Yang rusuh siapa tetep Yang disalahin Pak <username> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Kalo di jaman pak harto mungkin ini orang udah dinyatakan hilang . <username> <username> <username> <hashtag>,0
Ga habis pikir sama ini orang kami dukung Polri <hashtag> <hashtag>,0
Kok Cuma Pemilihan Calon Presiden dan Wakil Presiden yang Ricuh .. Yang Calon Legislatif adem adem baee .,0
MENDING KALIAN RAKYAT YANG ANGKAT KAKI DAH PUSING GUA <hashtag>,0
Katany demo damai tp rusuh kan bancaddd <hashtag>,0
Damai indonesia klo gak ada hooman yg satu ini <hashtag>,0
Saya setuju tangkap orang makar yang cuci tangan . <hashtag> <hashtag>,0
inilah yg menurut si Tua Rais sebagai umat Islam .. <hashtag> <hashtag> <hashtag>,0
Pen ketawa .penyebar hoax dr jaman bahula knp biarkan berkeliaran . <hashtag>,0
moga kau cepet kena azab .. <hashtag>,0
kalah itu emang pahit <hashtag>,0
jangan cuma <hashtag> tapi juga tangkap amin raisnya prabowo neno WARisman & antek2nya biang kerusuhan semua itu,0
Ini org tdk pernah memikirkan bangsa yg ada hanya kepentingan pribadi dan kelompoknya . Semangatnya berpolitik hany <link>,0
Tak bisa berkata apa2 lagi hanya dapat <hashtag>,0
Secepatnya jangan ditunda dikit otaknya jadi sampah di dpr <hashtag>,0
Dan saya tidak akan pernah bosan untuk menyerukan <hashtag> <hashtag> <hashtag>,0
Lebih dari 250 juta penduduk yang teriak setengah aja gacukup <hashtag> <hashtag> <hashtag>,0
Klo ikut kontestan pilpres klo kalah ribut mending g usah ngikut deh lho .. bikin ribbet aja .. <hashtag>,0
Yang sudah muak lihat muka <hashtag> angkat tangan ... Prabowo is .. &lt;isi sendiri & <hashtag>,0
Licik nya kebaca dari dulu <hashtag> <hashtag> <hashtag>,0
sudah tau kalah sekarang malah memaksa jokowi untuk turun memang nya kalian siapa ! kalian gak lebih dari sekedar anjing2nya prabowo ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Tangkap penjarakan bajingan profokator kerusahan ini. .. !!!!!<hashtag>,0
Itung mundur <hashtag>,0
Lagian jihad mah di jalan Allah bukan di jalan jatibaru atawa jalan ks tubun !!! Takbir .. <hashtag>,0
Bikin Hoax disaat Negara dibuat genting oleh kalian kalian ini sgt jahat.<hashtag>,0
Jgn kasih ruang (hidup) buat perusuh ! Klo ktmu lgsg dinonaktifin aj nyawanya ! <hashtag> <hashtag>,0
Saya yaqin bahwa elit politik semacam ini pasti bermain dan harus di tindak dan di proses hukum,0
Tindak tegas perusuh demokrasi <hashtag> <hashtag>,0
Mampus loe !!! <hashtag> <hashtag> <hashtag> <hashtag> <username> <username>,0
Nahkaan ckck <hashtag> <hashtag> <hashtag> dan yg paling sy ingini <hashtag>,0
PENGHASUT Biadab' licik' busuk' LAKNATULLAH 'mereka hasut pemimpin dengan rakyatnya 'mereka hasut aparat dengan masyarakatnya 'sahabat memusuhi sahabatnya 'saudara memerangi saudaranya keji' licik' busuk' biadab' LAKNATULLAH ! <hashtag> <hashtag> <hashtag>,0
Kalau kata alm .beyamin sueb biang kerok lu <hashtag> bknnya kerja malah bacotnya di gedein kinerja dia apa,0
Wanjay fadlizon otw masuk duluan tuh . Jelas-jelas nyebar hoax <hashtag>,0
Anak kampang <hashtag>,0
Siapa yang lebih percaya Polri daripada <username> ? Yang jelas bukan fadli zon 02 <hashtag>,0
Itu peluru hampa goblok ! Sumpah ya ni orang tangkep aja dah ! Provokasi banget jd orang ! <hashtag>,0
Bangsat sampe jam segini belum juga aktif <hashtag> <hashtag> <hashtag> <hashtag>,0
<username> Ini hoax .. Dan <hashtag> <hashtag> <hashtag> <hashtag>,0
Pintar banget dah <username> bersilat lidah pengen gua tabok .,0
<username> Kasihan nyawa yg melayang demi 300rb <hashtag> <hashtag> <hashtag>,0
jika kalian masih manusia berhentilah menyebar HOAX <hashtag> <hashtag> <hashtag>,0
Korban kekerasan?? Lah situ yg memprovokasi kekerasan kok ??? <hashtag> <hashtag> <hashtag>,0
Sabar ria lagi hamil~ <hashtag>,0
Kami serahkan kedaulatan negara Indonesia kepada TNI dan Polri tindak tegas provokator provokator yg menjadi ancaman kedaulatan negeri tanpa pandang siapapun orangnya . <hashtag><hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Selamat Bertugas .. Tetap Sehat .. Kami dibelakangmu .. <hashtag> <hashtag> <hashtag>,0
<username> Kalian yakin? Kalaupun aparat yg lakukan apakah mrk sebodoh spt yg kalian pikir? Nafsu aj gede otak kagak!!! <hashtag> <hashtag>,0
Kalian yg sedang menari diatas penderitaan rakyat yg kali provokasi akan berhadapan dg hukum.<hashtag>,0
Cuci tangan mereka-mereka kan!!! Pantas ridak siap kalah lha wong elite nya punya mental begini . Bangsat kalian!!! <hashtag> <hashtag> <hashtag>,0
Semua berawal saat Rocky Gerung buka-bukaan mengapa dirinya lebih sering mengisi acara kubu 02 ketimbang 01 . Rocky,0
Orang gila sekalipun kalau satu kubu dianggap guru,0
Pilpres kali ini Pendukung AKAL SEHAT 80 % Pendukung Indonesia Menang 15 % tidak tau 5 %<hashtag> Rocky Gerung,0
ROCKY COLLY GERUNG PENGHIANAT BANGSAT,0
Inilah yg disebut rocky gerung dungu,0
Rocky Gerung Beri Komentar soal Mahfud MD yang Sindir Dirinya Menggunakan Ambulans,0
Tadi Beli sate pinggir jalan trus ngeliat ambulance seketika Dalam otakku mikir \jangan jangan itu Yang didalem ambulance rocky gerung,0
Pernah Debat Selama 14 Jam di Bali Rocky Gerung: Tapi Sekarang Tradisi itu Hendak Dihilangkan <link> .tribunnews .com/2019/03/10/pernah-debat-selama-14-jam-di-bali-rocky-gerung-tapi-sekarang-tradisi-itu-hendak-dihilangkan â€¦ tepatnya hampir 1400 pengunjung bukan ratusan . <hashtag> <hashtag>,0
Ada yang menuduh KPU BAWASLU POLRI ASN tidak netral tapi menurut dia juga Rocky Gerung itu netral . :)),0
Dan Bapak ini membuat Rocky Gerung tak berkutik. Sumber: <link> <link>,0
Katanya hanya takut sama Allah tapi sama konser dewa19 Rocky Gerung angka 2 Khilafah dan Kafir ..juga takut . <hashtag> <hashtag> <hashtag>,0
Nangis-Nangis Nya Juga Lebay !! <hashtag>,0
